BUURTCODE_2015,BUURTCODE_CBS_2015,BUURTNAAM_2015,BUURTCODE_2022,BUURTCODE_CBS_2022,BUURTNAAM_2022,WIJKCODE_2022,WIJKNAAM_2022,STADSDEELCODE,STADSDEELNAAM,latitude,longitude,geometrie
K90d,BU03639003,Buitenveldert Zuidwest,KQ05,BU0363KQ05,Buitenveldert-Zuidwest,KQ,Buitenveldert-West,K,Zuid,52.32573010247416,4.862393921636575,"SRID=28992;POLYGON ((119665.993 482280.023, 119679.721 481680.277, 119673.188 481680.149, 119672.928 481680.144, 119489.459 481676.561, 119419.856 481675.202, 119234.486 481671.363, 119175.562 481669.973, 119128.642 481668.867, 119128.634 481669.578, 119113.713 481669.233, 119103.558 481668.998, 119097.731 481668.863, 119097.414 481668.856, 119088.822 481668.657, 119082.461 481668.509, 119076.79 481668.378, 119067.724 481668.168, 119059.097 481667.968, 119050.32 481667.765, 119041.985 481667.572, 119034.195 481667.391, 119028.154 481667.251, 119023.599 481667.145, 119011.554 481666.812, 119005.41 481666.698, 119000.691 481666.61, 118999.179 481666.581, 118998.891 481666.576, 118989.947 481666.124, 118989.59 481666.106, 118983.389 481665.966, 118975.647 481665.791, 118971.459 481665.697, 118967.961 481665.604, 118960.406 481665.403, 118959.799 481665.387, 118954.092 481665.168, 118949.509 481664.992, 118947.756 481664.925, 118942.807 481664.735, 118941.268 481664.667, 118936.046 481664.437, 118935.064 481664.408, 118922.851 481664.05, 118910.487 481663.727, 118904.913 481663.255, 118903.936 481663.016, 118899.228 481661.867, 118898.513 481661.693, 118898.228 481661.58, 118896.911 481660.204, 118895.948 481658.822, 118895.281 481656.749, 118894.533 481652.798, 118894.216 481647.185, 118893.238 481629.883, 118885.192 481629.694, 118870.087 481629.34, 118855.308 481628.994, 118855.24 481628.992, 118848.781 481628.841, 118841.065 481628.66, 118834.667 481628.575, 118834.257 481644.313, 118832.775 481644.425, 118821.917 481645.242, 118821.967 481648.378, 118822.202 481663.294, 118822.276 481668.016, 118806.282 481667.604, 118808.701 481799.896, 118818.575 482339.934, 118819.28 482365.073, 118818.042 482455.691, 118817.201 482468.436, 118814.807 482491.834, 118812.017 482507.959, 118807.471 482528.484, 118803.335 482548.684, 118798.631 482548.779, 118789.882 482592.831, 118786.491 482612.75, 118803.231 482616.185, 118822.41 482618.794, 118841.727 482620.029, 118974.408 482619.693, 118998.906 482616.671, 119051.436 482605.929, 119065.227 482604.319, 119082.569 482603.694, 119098.24 482604.46, 119106.019 482605.755, 119114.495 482608.386, 119130.194 482614.93, 119144.104 482617.989, 119186.777 482618.439, 119186.265 482484.477, 119666.019 482482.185, 119665.993 482280.023))"
K90e,BU03639004,Amsterdamse Bos,KQ01,BU0363KQ01,Amsterdamse Bos,KQ,Buitenveldert-West,K,Zuid,52.33058442889474,4.837701262367358,"SRID=28992;POLYGON ((117663.164 482497.655, 117663.266 482495.1, 117665.241 482471.086, 117666.276 482457.814, 117667.968 482435.496, 117670.024 482410.552, 117672.18 482381.827, 117672.471 482348.487, 117672.377 482320.989, 117657.561 482319.658, 117656.808 482298.941, 117646.427 482297.265, 117570.764 482283.744, 117505.14 482271.911, 117451.623 482262.223, 117406.858 482254.329, 117362.904 482246.156, 117333.448 482240.805, 117280.883 482231.607, 117220.335 482221.642, 117167.67 482213.114, 117113.795 482204.562, 117080.88 482199.477, 117052.969 482195.54, 117029.458 482192.056, 116967.256 482181.654, 116942.052 482177.51, 116924.615 482174.98, 116913.8 482173.379, 116905.293 482171.985, 116866.913 482165.994, 116838.042 482161.473, 116818.475 482158.287, 116799.855 482155.367, 116772.27 482150.759, 116752.521 482147.652, 116745.913 482146.637, 116742.34 482145.789, 116727.857 482140.798, 116713.468 482135.242, 116708.646 482133.197, 116685.605 482125.193, 116655.514 482124.158, 116638.116 482123.404, 116631.156 482123.31, 116622.193 482123.307, 116602.349 482123.59, 116588.767 482124.064, 116537.043 482125.667, 116495.268 482126.892, 116462.412 482128.117, 116398.487 482129.625, 116351.724 482131.132, 116324.892 482131.063, 116320.848 482130.592, 116315.393 482129.65, 116311.914 482127.767, 116308.528 482125.036, 116306.271 482122.305, 116301.851 482115.996, 116298.183 482111.287, 116297.431 482110.722, 116296.208 482110.251, 116293.763 482110.063, 116283.592 482109.879, 116248.742 482109.62, 116247.373 482109.61, 116225.093 482109.444, 116205.696 482155.443, 116177.15 482207.827, 116137.867 482261.795, 116137.377 482262.339, 116151.417 482278.787, 116481.881 482693.203, 117397.255 482706.451, 117587.246 482758.28, 118126.889 483048.425, 118188.026 483287.816, 118191.597 483356.643, 118184.948 483444.5, 118181.172 483495.056, 118260.449 483504.203, 118260.792 483510.234, 118263.44 483516.61, 118266.36 483520.68, 118277.35 483527.6, 118286.45 483530.47, 118441.094 483549, 118457.727 483380.768, 118466.439 483361.547, 118472.667 483352.359, 118487.039 483337.199, 118509.52 483309.912, 118522.566 483291.75, 118532.538 483276.019, 118552.029 483240.123, 118574.02 483191.423, 118585.075 483173.178, 118590.497 483161.576, 118598.606 483140.556, 118607.98 483124.211, 118620.135 483109.335, 118656.931 483083.117, 118660.936 483078.444, 118662.492 483073.868, 118662.301 483068.323, 118652.361 483047.118, 118693.967 483009.89, 118700.554 482999.953, 118704.691 482987.671, 118726.777 482987.275, 118803.231 482616.185, 118786.491 482612.75, 118785.304 482619.723, 118784.638 482619.745, 118754.805 482620.708, 118718.42 482622.454, 118654.276 482626.057, 118585.534 482629.992, 118551.802 482631.892, 118534.49 482632.867, 118521.761 482633.584, 118491.005 482635.317, 118488.449 482635.461, 118450.777 482638.074, 118426.029 482639.697, 118387.485 482642.226, 118343.72 482645.182, 118298.865 482648.356, 118274.597 482650.216, 118254.668 482651.209, 118245.813 482651.756, 118244.502 482651.428, 118242.534 482649.457, 118227.591 482617.159, 118223.109 482607.417, 118222.453 482605.009, 118220.813 482598.003, 118220.267 482596.908, 118219.283 482596.471, 118215.238 482593.734, 118213.927 482593.515, 118210.866 482592.858, 118200.677 482590.491, 118133.015 482573.897, 118079.323 482560.129, 118056.257 482554.328, 118047.804 482560.298, 118037.249 482567.724, 118036.963 482567.925, 118036.105 482568.528, 118014.697 482583.588, 118006.216 482589.555, 117969.747 482614.715, 117959.741 482611.557, 117955.33 482610.195, 117948.045 482607.945, 117939.299 482605.208, 117935.692 482604.332, 117924.278 482601.183, 117914.526 482598.45, 117882.27 482589.413, 117834.791 482575.972, 117800.059 482565.797, 117790.523 482562.813, 117770.594 482556.601, 117761.741 482554.33, 117741.662 482548.792, 117734.491 482546.448, 117731.638 482545.056, 117727.248 482542.345, 117719.023 482536.594, 117663.164 482497.655))"
K91a,BU03639100,De Klenckebuurt,KR01,BU0363KR01,De Klenckebuurt,KR,Buitenveldert-Oost,K,Zuid,52.33400716216151,4.884289203223196,"SRID=28992;POLYGON ((121108.604 482917.045, 120391.206 482920.349, 120391.806 482974.57, 120391.241 482985.954, 120388.04 483010.011, 120385.152 483024.079, 120377.361 483051.716, 120372.474 483065.221, 120337.891 483139.189, 120380.198 483146.899, 120396.713 483148.915, 120418.876 483149.752, 120441.018 483148.466, 120457.488 483146.115, 120717.669 483095.567, 120736.256 483093.335, 121110.182 483089.499, 121108.604 482917.045))"
K91b,BU03639101,Buitenveldert Oost Midden,KR02,BU0363KR02,Buitenveldert-Oost-Midden,KR,Buitenveldert-Oost,K,Zuid,52.33126081613128,4.8847167618066045,"SRID=28992;POLYGON ((121106.124 482500.747, 120389.791 482504.191, 120389.422 482758.86, 120391.206 482920.349, 121108.604 482917.045, 121106.124 482500.747))"
K91c,BU03639102,Buitenveldert Zuidoost,KR03,BU0363KR03,Buitenveldert-Zuidoost,KR,Buitenveldert-Oost,K,Zuid,52.32554324616611,4.8848717498635255,"SRID=28992;POLYGON ((121105.693 482404.238, 121112.251 482006.966, 121183.302 482008.624, 121183.513 481994.975, 121185.479 481981.221, 121189.106 481967.679, 121193.927 481955.881, 121239.059 481876.642, 121275.935 481795.732, 121307.075 481717.5, 121295.212 481717.229, 121293.289 481717.185, 121281.264 481716.91, 121277.76 481716.83, 121270.744 481716.67, 121097.996 481712.724, 120709.027 481703.151, 120580.95 481699.999, 120549.848 481699.319, 120461.997 481697.398, 120290.959 481693.658, 120281.784 481993.757, 120395.74 481996.573, 120388.519 482374.19, 120389.791 482504.191, 121106.124 482500.747, 121105.693 482404.238))"
K91d,BU03639103,Amstelpark,KR04,BU0363KR04,Amstelpark,KR,Buitenveldert-Oost,K,Zuid,52.32928866197511,4.893738656189118,"SRID=28992;POLYGON ((121697.055 482856.565, 121690.551 482839.024, 121687.434 482816.984, 121686.911 482794.863, 121688.034 482781.648, 121713.325 482686.738, 121722.269 482642.219, 121726.372 482612.059, 121726.276 482585.402, 121722.793 482563.012, 121714.933 482538.496, 121705.026 482514.438, 121669.283 482449.352, 121640.802 482405.154, 121605.292 482344.497, 121592.79 482317.402, 121582.97 482292.913, 121573.062 482261.02, 121560.364 482214.074, 121551.914 482177.8, 121543.991 482153.147, 121502.026 482031.185, 121465.2 481935.463, 121461.291 481920.21, 121459.381 481906.433, 121461.673 481879.239, 121469.149 481841.728, 121475.251 481822.282, 121494.664 481771.623, 121505.04 481752.747, 121516.762 481736.705, 121530.96 481721.58, 121473.088 481720.66, 121472.084 481720.648, 121471.379 481720.639, 121470.515 481720.731, 121469.875 481720.725, 121460.261 481720.633, 121458.235 481720.614, 121453.69 481720.602, 121452.676 481720.603, 121452.265 481720.604, 121451.812 481720.604, 121439.581 481722.064, 121437.148 481722.355, 121433.84 481722.45, 121430.155 481722.667, 121427.843 481722.622, 121425.212 481722.57, 121422.327 481722.513, 121417.621 481722.472, 121412.974 481722.532, 121409.747 481722.421, 121400.549 481721.833, 121371.411 481720.063, 121350.173 481718.797, 121336.836 481718.18, 121307.075 481717.5, 121275.935 481795.732, 121239.059 481876.642, 121193.927 481955.881, 121189.106 481967.679, 121185.479 481981.221, 121183.513 481994.975, 121183.302 482008.624, 121112.251 482006.966, 121105.693 482404.238, 121106.124 482500.747, 121108.604 482917.045, 121110.182 483089.499, 121111.631 483219.839, 121114.057 483234.389, 121116.392 483242.835, 121121.38 483254.808, 121217.89 483176.795, 121241.532 483155.549, 121279.242 483119.143, 121287 483109.722, 121292.676 483099.434, 121296.142 483089.385, 121298.154 483076.026, 121297.363 483063.114, 121292.665 483041.529, 121316.422 482998.144, 121318.632 482996.177, 121320.952 482995.502, 121323.636 482995.901, 121343.529 483007.415, 121352.867 483011.897, 121362.465 483015.037, 121373.024 483017.276, 121394.75 483018.42, 121403.556 483017.968, 121412.064 483016.707, 121423.898 483013.668, 121442.083 483006.081, 121460.959 482994.441, 121528.66 482941.95, 121533.01 482937.65, 121536.18 482936.035, 121545.03 482919.29, 121567.694 482896.723, 121571.63 482897.43, 121576.56 482902.028, 121615.95 482947.808, 121706.41 482874.35, 121697.055 482856.565))"
F88g,BU03638806,Belgi�plein e.o.,FQ05,BU0363FQ05,Belgi�plein e.o.,FQ,Sloten/Nieuw-Sloten,F,Nieuw-West,52.34560879104093,4.811867938805056,"SRID=28992;POLYGON ((116083.619 484300.406, 116082.343 484295.332, 116079.056 484289.245, 116075.447 484285.305, 116070.723 484282.058, 116064.789 484279.847, 116057.041 484279.205, 115764.759 484275.767, 115444.613 484274.987, 115436.983 484278.612, 115432.465 484283.853, 115418.116 484323.645, 115653.609 484399.526, 115716.193 484417.681, 115749.19 484423.488, 115782.983 484426.148, 115940.889 484428.146, 116062.118 484428.589, 116082.218 484429.307, 116083.619 484300.406))"
A09f,BU03630905,Het Funen,AK06,BU0363AK06,Het Funen,AK,Oostelijke Eilanden/Kadijken,A,Centrum,52.36804145518609,4.930496384385756,"SRID=28992;POLYGON ((124064.916 487044.375, 124064.088 487044.3, 124060.081 487039.836, 124060.986 487004.515, 124062.969 486988.378, 124059.016 486932.558, 124053.902 486895.727, 124044.492 486854.435, 124037.49 486832.084, 124003.059 486739.949, 124004.593 486739.446, 124004.16 486736.447, 124005.362 486732.548, 124009.589 486728.962, 123995.671 486691.896, 123967.8 486617.852, 123690.356 486612.044, 123677.136 486610.671, 123664.711 486607.676, 123635.888 486679.755, 123665.655 486683.974, 123696.779 486686.766, 123696.779 486702.555, 123738.96 486740.089, 123797.227 486796.568, 123797.227 486822.842, 123801.874 486828.74, 123834.403 486853.763, 123868.363 486878.607, 123872.474 486885.756, 123914.655 486931.691, 123919.123 486937.053, 123926.451 486949.028, 123932.528 486954.39, 123933.422 486956.534, 123933.422 486963.863, 123934.673 486966.722, 123947.72 486987.455, 123954.155 486991.745, 123969.347 486999.073, 123974.173 487002.29, 123989.901 487021.593, 123990.974 487028.385, 123999.321 487030.307, 124050.021 487061.198, 124053.314 487059.172, 124056.329 487058.451, 124059.424 487058.597, 124062.897 487059.897, 124064.916 487044.375))"
E17a,BU03631700,Da Costabuurt Noord,EQ01,BU0363EQ01,Da Costabuurt-Noord,EQ,Da Costabuurt,E,West,52.370129099318966,4.872118729206113,"SRID=28992;POLYGON ((120119.992 487101.316, 120162.038 486984.862, 120170.877 486965.047, 120183.434 486941.8, 120204.307 486909.708, 120229.74 486877.322, 120238.436 486857.91, 120032.806 486771.556, 119828.497 486676.896, 119746.559 486872.72, 119600.614 487228.894, 119753.458 487277.549, 120152.247 487404.498, 120148.336 487385.064, 120145.03 487375.638, 120138.93 487362.898, 120134.764 487356.132, 120130.165 487350.551, 120107.012 487328.785, 120103.729 487324.714, 120094.255 487310.55, 120088.051 487298.069, 120083.034 487284.122, 120079.982 487270.484, 120080.679 487254.783, 120084.052 487235.725, 120119.992 487101.316))"
F77f,BU03637705,Buurt 5 Zuid,FC03,BU0363FC03,Confuciusbuurt,FC,Slotermeer-West,F,Nieuw-West,52.37424150090929,4.813049705288357,"SRID=28992;POLYGON ((116216.736 487342.367, 116193.153 487273.605, 116126.988 487294.044, 115948.315 487326.348, 115937.127 487261.018, 115527.281 487331.284, 115600.067 487759.819, 115608.157 487807.524, 116185.27 487719.822, 116224.595 487711.64, 116310.392 487688.977, 116216.736 487342.367))"
F77d,BU03637703,Buurt 5 Noord,FC02,BU0363FC02,Lodewijk van Deysselbuurt,FC,Slotermeer-West,F,Nieuw-West,52.37767978363456,4.814299450888817,"SRID=28992;POLYGON ((116310.392 487688.977, 116224.595 487711.64, 116185.27 487719.822, 115608.157 487807.524, 115655.767 488087.755, 115657.535 488104.019, 115821.774 488107.619, 115872.283 488113.204, 115927.719 488101.921, 116387.298 487980.236, 116310.392 487688.977))"
M31c,BU03633102,Zuidwestkwadrant Indische Buurt,MF03,BU0363MF03,Ambonpleinbuurt,MF,Indische Buurt-West,M,Oost,52.35981312303875,4.93712440715785,"SRID=28992;POLYGON ((124599.813 485706.629, 124583.272 485705.687, 124566.896 485703.164, 124384.799 485638.31, 124359.825 485633.091, 124351.346 485638.901, 124352.395 485640.408, 124348.39 485644.82, 124313.866 485668.805, 124262.64 485707.279, 124218.14 485741.21, 124206.381 485751.852, 124198.461 485750.706, 124196.097 485748.341, 124185.397 485756.447, 124187.399 485759.797, 124186.679 485762.555, 124146.59 485801.4, 124138.77 485809.85, 124121.26 485830.1, 124111.326 485843.867, 124097.62 485860.3, 124082.814 485880.095, 124057.67 485920.16, 124047.778 485939.948, 124041.72 485949.48, 124026.09 485978.99, 124018.49 485981.41, 124015.22 485989.14, 124013.389 485988.35, 124000.39 486020.082, 124290.244 486015.312, 124520.07 486066.635, 124599.813 485706.629))"
N70f,BU03637005,Marjoleinterrein,NE06,BU0363NE06,Marjoleinterrein,NE,Banne Buiksloot,N,Noord,52.4014034966419,4.912550649875213,"SRID=28992;POLYGON ((122846.276 490487.353, 122849.751 490468.83, 122849.222 490468.719, 122851.828 490445.054, 122794.702 490430.924, 122777.789 490433.017, 122770.109 490431.908, 122765.209 490432.073, 122756.593 490434.183, 122748.135 490437.768, 122744.067 490438.401, 122568.284 490434.081, 122569.606 490467.156, 122574.116 490496.092, 122585.179 490539.459, 122600.112 490578.819, 122618.084 490612.912, 122844.933 490511.469, 122846.276 490487.353))"
A05f,BU03630505,Planciusbuurt Noord,AA01,BU0363AA01,Planciusbuurt-Noord,AA,Haarlemmerbuurt,A,Centrum,52.38706214822369,4.884413395427169,"SRID=28992;POLYGON ((120858.957 489023.236, 120764.684 488796.642, 120746.718 488764.289, 120676.292 488802.023, 120690.074 488828.74, 120742.854 488950.731, 120776.514 489065.825, 120862.566 489041.647, 120858.957 489023.236))"
A05g,BU03630506,Planciusbuurt Zuid,AA04,BU0363AA04,Planciusbuurt-Zuid,AA,Haarlemmerbuurt,A,Centrum,52.38495562866398,4.882840056881693,"SRID=28992;POLYGON ((120708.024 488685.244, 120673.951 488626.91, 120660.281 488594.25, 120648.358 488571.812, 120645.398 488567.542, 120640.429 488570.984, 120581.443 488599.89, 120592.842 488628.279, 120628.794 488711.526, 120645.353 488742.046, 120676.292 488802.023, 120746.718 488764.289, 120736.458 488746.38, 120708.024 488685.244))"
K90j,BU03639009,Zuiderhof,KQ02,BU0363KQ02,Zuiderhof,KQ,Buitenveldert-West,K,Zuid,52.33656186477238,4.854772956156753,"SRID=28992;POLYGON ((118900.877 483182.365, 118890.109 483058.895, 118889.96 482984.881, 118726.777 482987.275, 118704.691 482987.671, 118700.554 482999.953, 118693.967 483009.89, 118652.361 483047.118, 118662.301 483068.323, 118662.492 483073.868, 118660.936 483078.444, 118656.931 483083.117, 118620.135 483109.335, 118607.98 483124.211, 118598.606 483140.556, 118590.497 483161.576, 118585.075 483173.178, 118574.02 483191.423, 118552.029 483240.123, 118532.538 483276.019, 118522.566 483291.75, 118509.52 483309.912, 118487.039 483337.199, 118472.667 483352.359, 118466.439 483361.547, 118457.727 483380.768, 118441.094 483549, 118603.99 483568.52, 118610.02 483540.2, 118616.13 483540.73, 118613.347 483556.691, 118728.13 483563.069, 118871.75 483574.01, 118871.958 483565.836, 118904.763 483568.276, 118906.507 483458.174, 118904.556 483361.984, 118900.877 483182.365))"
B10h,BU03631007,Westhaven Zuid,BA06,BU0363BA06,Westhaven-Zuid,BA,Havens-West,B,Westpoort,52.39334298221176,4.822817557706199,"SRID=28992;POLYGON ((117454.625 489605.436, 117450.979 489576.299, 117450.656 489528.762, 117450.337 489525.367, 117446.984 489514.08, 117441.507 489506.74, 117405.692 489497.509, 117363.384 489489.832, 117333.921 489486.771, 117319.293 489485.251, 117275.644 489484, 116307.004 489489.882, 116217.572 489490.879, 116129.66 489493.237, 116093.67 489502.01, 116074.695 489508.271, 116058.773 489514.186, 116025.607 489528.662, 116005.712 489539.017, 115962.148 489564.386, 115917.371 489593.015, 115877.426 489621.211, 115853.289 489640.175, 115830.145 489659.873, 115796.71 489690.85, 115767.949 489718.892, 115751.641 489736.25, 115713.378 489780.913, 115704.107 489793.146, 115688.525 489818.057, 117000.753 489817.801, 117003.673 489808.045, 117011.304 489801.704, 117010.52 489693.819, 117457.544 489691.185, 117454.625 489605.436))"
M58h,BU03635807,De Omval,MQ01,BU0363MQ01,De Omval,MQ,Omval/Overamstel,M,Oost,52.344105612536616,4.9164619264152885,"SRID=28992;POLYGON ((123059.571 484187.664, 123086.395 484087.914, 123109.852 484070.681, 123114.154 484068.722, 123119.592 484067.947, 123124.228 484068.613, 123128.394 484070.392, 123133.577 484074.645, 123147.453 484063.493, 123155.831 484048.903, 123167.314 484033.842, 123175.221 484025.37, 123192.447 484010.592, 123193.765 484005.979, 123193.836 483974.269, 123186.121 483973.717, 123180.48 483972.349, 123140.756 483958.073, 123124.562 483953.811, 122818.08 483876.113, 122819.653 483907.815, 122816.902 483939.154, 122811.499 483962.559, 122762.656 484062.24, 122743.809 484100.705, 122716.163 484192.57, 122705.759 484242.314, 122699.747 484293.404, 122988.096 484391.778, 123059.571 484187.664))"
N71g,BU03637106,Buiksloterham,NB04,BU0363NB04,Buiksloterham-Zuid,NB,Noordelijke IJ-oevers-West,N,Noord,52.39324177442102,4.899761546305808,"SRID=28992;POLYGON ((122341.508 489479.255, 122289.63 489403.255, 122273.59 489374.615, 122260.17 489344.635, 122249.47 489313.595, 122241.57 489281.715, 122236.57 489249.275, 122234.45 489216.495, 122235.29 489183.675, 122239.03 489151.055, 122245.636 489114.204, 122046.832 489057.607, 121970.865 489315.153, 121933.998 489309.494, 121932.877 489314.176, 121921.19 489312.34, 121740.73 489279.45, 121740.468 489280.824, 121471.43 489234.816, 121426.078 489470.135, 121404.51 489556.064, 121374.775 489638.614, 121337.413 489710.388, 121293.509 489775.236, 121263.286 489811.713, 121338.956 489883.801, 121373.633 489918.54, 121424.6 489971.675, 121490.55 490044.39, 121538.472 490100.286, 121569.672 490138.18, 122419.317 489605.3, 122341.508 489479.255))"
