buurtcode_2022,buurt_cbs_2015,buurt_cbs_2022,district_type,buurt_name,wijk_name,stadsdeel_name,municipality_name,buurt_area_m2,population_total_2020,pop_age_0_15_2020,pop_age_15_25_2020,pop_age_25_45_2020,pop_age_45_65_2020,pop_age_65_plus_2020,avg_household_size_2020,woz_value_2020,pct_unoccupied_2020,pct_owner_occupied_2020,pct_rental_2020,n_high_education_2020,income_recipient_2020,income_inhabitant_2020,income_household_2020,pct_bottom40_2020,pct_top20_2020,pct_low_income_2020,pct_below_120pct_social_min_2020,urbanicity_2020,supermarkets_1km_2020,food_shops_1km_2020,cafes_1km_2020,cafeterias_1km_2020,restaurants_1km_2020,dist_primary_school_2020,dist_secondary_school_2020,dist_train_station_2020,dist_nearest_green_2020,nearest_green_name_2020,nearest_green_type_2020,nearest_green_area_m2_2020,total_green_area_m2_2020,green_coverage_pct_2020,num_green_spaces_2020,population_total_2024,pop_age_0_15_2024,pop_age_15_25_2024,pop_age_25_45_2024,pop_age_45_65_2024,pop_age_65_plus_2024,avg_household_size_2024,woz_value_2024,pct_unoccupied_2024,pct_owner_occupied_2024,pct_rental_2024,n_high_education_2024,income_recipient_2024,income_inhabitant_2024,income_household_2024,pct_bottom40_2024,pct_top20_2024,pct_low_income_2024,pct_below_120pct_social_min_2024,urbanicity_2024,supermarkets_1km_2024,food_shops_1km_2024,cafes_1km_2024,cafeterias_1km_2024,restaurants_1km_2024,dist_primary_school_2024,dist_secondary_school_2024,dist_train_station_2024,dist_nearest_green_2024,nearest_green_name_2024,nearest_green_type_2024,nearest_green_area_m2_2024,total_green_area_m2_2024,green_coverage_pct_2024,num_green_spaces_2024,population_change,woz_change,income_household_change,pct_bottom40_change,pct_top20_change,pct_low_income_change,green_coverage_change,dist_green_change,n_high_education_change,is_eligible,woz_growth_pct,income_growth_pct,education_growth_abs,upgrading_criteria_met,gentrified
FM02,BU03638600,BU0363FM02,Overtoomse Veld Noord,Overtoomse Veld-Noord,Overtoomse Veld,Nieuw-West,Amsterdam,344678.43,6175,1220,965,2240,1275,475,2.4,339.0,2.0,22.0,78.0,1420.0,30.1,22.7,28.2,45.7,17.9,13.7,23.0,1.0,3.6,11.2,3.1,9.0,6.3,0.3,1.0,1.7,101.43,Unnamed,forest,833.78,15633.76,4.54,6.0,5840,1075,815,2145,1235,570,2.3,426.0,4.0,23.0,77.0,1580.0,37.4,28.4,33.3,44.5,19.9,12.0,23.6,1.0,2.7,7.8,1.6,9.9,6.9,0.3,0.9,1.6,89.65,Unnamed,forest,1228.36,5486.91,1.59,4.0,-335,87.0,5.099999999999998,-1.2000000000000028,2.0,-1.6999999999999993,-2.95,-11.78,160.0,1,0.25663716814159293,0.18085106382978716,160.0,1,0
FM04,BU03638601,BU0363FM04,Overtoomse Veld Zuid,Overtoomse Veld-Zuid,Overtoomse Veld,Nieuw-West,Amsterdam,306482.89,4325,650,560,2140,655,325,1.8,297.0,3.0,19.0,81.0,1550.0,33.9,27.7,28.9,53.3,11.8,8.9,14.5,1.0,3.2,13.1,2.6,9.2,8.6,0.3,0.4,1.1,181.16,Unnamed,forest,650.95,10783.17,3.52,6.0,4650,655,645,2275,710,365,1.8,370.0,9.0,16.0,84.0,1780.0,40.9,33.4,33.3,51.0,13.4,5.9,12.5,1.0,2.9,9.4,2.0,10.2,9.5,0.3,0.4,1.0,268.09,Unnamed,forest,2196.21,9972.63,3.25,5.0,325,73.0,4.399999999999999,-2.299999999999997,1.5999999999999996,-3.0,-0.27,86.92999999999998,230.0,1,0.24579124579124578,0.15224913494809683,230.0,1,0
FM03,BU03638602,BU0363FM03,Rembrandtpark Noord,Rembrandtpark-Noord,Overtoomse Veld,Nieuw-West,Amsterdam,304291.61,940,65,305,410,80,75,1.3,352.0,6.0,0.0,100.0,390.0,34.6,30.4,24.6,63.2,11.1,4.9,6.2,1.0,3.9,24.9,11.5,21.9,17.3,0.7,1.1,1.8,69.46,Unnamed,forest,2008.94,304291.61,100.0,45.0,1015,65,400,380,100,70,1.3,510.0,5.0,0.0,100.0,484.8765704520944,39.5,31.6,33.3,66.9,8.6,5.9,7.8,1.0,2.6,17.8,7.2,16.3,20.5,0.7,1.1,1.8,68.1,Unnamed,forest,2110.44,83324.52,27.38,44.0,75,158.0,8.699999999999996,3.700000000000003,-2.5,1.0,-72.62,-1.3599999999999994,94.87657045209444,1,0.44886363636363635,0.35365853658536567,94.87657045209443,3,1
FM05,BU03638603,BU0363FM05,Rembrandtpark Zuid,Rembrandtpark-Zuid,Overtoomse Veld,Nieuw-West,Amsterdam,316642.35,850,70,85,500,105,85,1.6,380.0,6.0,51.0,48.0,510.0,48.9,42.9,37.3,39.9,22.5,4.9,7.4,1.0,3.8,15.8,2.6,12.1,8.5,0.2,0.5,1.1,26.22,Unnamed,forest,1396.72,316642.35,100.0,63.0,875,95,65,520,125,65,1.7,515.0,6.0,56.0,44.0,464.01874325191886,39.5,31.6,33.3,34.6,24.9,4.2,5.8,1.0,2.5,8.5,1.6,8.4,9.4,0.2,0.5,1.1,26.22,Unnamed,forest,1396.72,112672.58,35.58,35.0,25,135.0,-4.0,-5.299999999999997,2.3999999999999986,-0.7000000000000002,-64.42,0.0,-45.98125674808114,0,0.35526315789473684,-0.10723860589812333,-45.98125674808114,1,0
FM06,BU03638604,BU0363FM06,Johan Jongkindbuurt,Johan Jongkindbuurt,Overtoomse Veld,Nieuw-West,Amsterdam,86904.45,760,135,135,165,205,120,2.5,262.0,22.0,0.0,100.0,60.0,19.5,14.9,20.1,66.8,9.5,22.1,41.4,1.0,3.3,14.1,3.0,10.6,12.2,0.5,0.3,0.9,51.97,Unnamed,forest,3537.91,6963.18,8.01,2.0,1060,255,170,310,260,65,2.2,284.0,34.0,0.0,100.0,348.6848746540686,39.5,31.6,33.3,71.7,6.1,31.0,38.2,1.0,3.0,9.3,2.0,10.4,15.4,0.5,0.3,0.7,51.97,Unnamed,forest,3537.91,6435.15,7.4,2.0,300,22.0,13.199999999999996,4.900000000000006,-3.4000000000000004,8.899999999999999,-0.6099999999999994,0.0,288.6848746540686,1,0.08396946564885496,0.6567164179104475,288.6848746540686,2,1
FM01,BU03638605,BU0363FM01,Lucas/Andreasziekenhuis e.o.,Lucas/Andreasziekenhuis e.o.,Overtoomse Veld,Nieuw-West,Amsterdam,184919.86,1095,15,560,505,10,0,1.1,278.0,1.0,0.0,100.0,555.3080046651951,42.6,39.9,28.9,44.4,12.4,2.2,1.9,1.0,1.2,6.6,6.9,9.7,8.0,0.7,0.5,2.4,159.46,Unnamed,forest,8929.92,8929.92,4.83,1.0,1245,15,700,510,25,0,1.1,351.0,0.0,0.0,100.0,614.0198123826361,39.5,31.6,33.3,57.9,6.9,5.0,3.4,1.0,1.0,4.2,0.6,9.8,5.3,0.7,1.0,2.3,160.22,Unnamed,forest,8888.54,8888.54,4.81,1.0,150,73.0,4.399999999999999,13.5,-5.5,2.8,-0.0200000000000004,0.7599999999999909,58.71180771744105,1,0.26258992805755393,0.15224913494809683,58.71180771744105,0,0
FP02,BU03638700,BU0363FP02,Koningin Wilhelminaplein,Koningin Wilhelminaplein,Westlandgracht,Nieuw-West,Amsterdam,263619.0,2795,235,300,1700,370,180,1.6,376.0,5.0,24.0,76.0,1940.0,49.5,43.0,36.4,36.6,21.4,3.4,4.1,1.0,1.7,10.5,2.0,9.7,14.0,0.8,0.7,1.2,78.88,Unnamed,forest,579.99,16945.35,6.43,17.0,3065,260,360,1900,365,180,1.6,457.0,4.0,22.0,78.0,1880.0,61.0,52.7,34.0,30.4,22.6,3.4,3.6,1.0,0.3,6.9,1.7,7.5,16.5,1.2,0.7,1.3,78.88,Unnamed,forest,579.99,16876.68,6.4,17.0,270,81.0,-2.3999999999999986,-6.200000000000003,1.2000000000000028,0.0,-0.0299999999999993,0.0,-60.0,0,0.2154255319148936,-0.0659340659340659,-60.0,0,0
FP03,BU03638701,BU0363FP03,Andreasterrein,Andreasterrein,Westlandgracht,Nieuw-West,Amsterdam,177421.22,1295,275,125,455,300,135,2.3,672.0,3.0,48.0,52.0,580.0,58.2,43.6,45.9,31.0,41.1,7.5,12.1,1.0,2.6,9.9,6.9,7.4,23.0,0.7,0.7,1.0,136.87,Unnamed,forest,203.56,29867.87,16.83,7.0,1270,215,160,400,335,155,2.2,790.0,3.0,46.0,54.0,630.0,45.1,38.9,34.0,30.2,38.1,7.1,13.8,1.0,0.7,6.3,3.9,7.2,24.2,0.7,0.8,1.2,136.03,Unnamed,forest,134.78,9595.9,5.41,9.0,-25,118.0,-11.9,-0.8000000000000007,-3.0,-0.4000000000000003,-11.419999999999998,-0.8400000000000034,50.0,0,0.17559523809523808,-0.25925925925925924,50.0,0,0
FP05,BU03638702,BU0363FP05,Delflandpleinbuurt Oost,Delflandpleinbuurt-Oost,Westlandgracht,Nieuw-West,Amsterdam,181604.3,1575,235,230,605,370,140,1.7,301.0,7.0,16.0,84.0,380.0,34.1,26.8,27.6,65.8,10.5,17.9,26.8,1.0,3.7,15.1,5.9,15.3,24.2,0.5,0.8,1.9,114.03,Unnamed,forest,775.0,5361.38,2.95,4.0,2110,200,660,710,390,145,1.4,292.0,6.0,10.0,90.0,660.0,45.1,38.9,34.0,70.7,8.9,13.7,27.2,1.0,3.7,14.3,4.3,14.7,27.0,0.5,0.8,1.8,114.03,Unnamed,forest,775.0,5361.38,2.95,4.0,535,-9.0,6.399999999999999,4.900000000000006,-1.5999999999999996,-4.199999999999999,0.0,0.0,280.0,1,-0.029900332225913623,0.23188405797101444,280.0,1,0
FP04,BU03638703,BU0363FP04,Delflandpleinbuurt West,Delflandpleinbuurt-West,Westlandgracht,Nieuw-West,Amsterdam,340477.77,3945,495,765,1825,550,320,1.6,263.0,5.0,14.0,86.0,1550.0,32.2,27.4,25.9,63.0,8.9,13.6,22.2,1.0,2.1,8.5,3.3,10.2,12.5,0.3,1.1,1.8,224.83,Unnamed,forest,1670.0,12491.63,3.67,10.0,4775,470,1095,2230,640,335,1.5,306.0,4.0,11.0,89.0,2160.0,36.8,32.0,29.6,66.6,8.4,10.1,18.9,1.0,2.1,5.6,1.6,7.3,11.5,0.4,1.2,1.8,224.83,Unnamed,forest,1670.0,12053.9,3.54,10.0,830,43.0,3.700000000000003,3.5999999999999943,-0.5,-3.5,-0.1299999999999999,0.0,610.0,1,0.1634980988593156,0.142857142857143,610.0,1,0
FP06,BU03638704,BU0363FP06,Riekerhaven,Riekerhaven,Westlandgracht,Nieuw-West,Amsterdam,416482.87,570,20,245,310,0,0,1.1,118.0,8.0,0.0,100.0,380.0,19.5,18.7,17.1,95.1,0.2,33.7,45.5,2.0,0.8,2.0,0.0,2.0,1.3,0.9,1.5,2.5,114.7,Unnamed,forest,11692.27,27365.75,6.57,11.0,410,5,200,210,0,0,1.1,300.9069836400046,24.0,0.0,100.0,229.18979097963307,45.1,38.9,34.0,93.1,0.0,33.5,44.6,2.0,2.0,1.1,0.0,2.0,2.7,0.9,1.6,2.5,118.69,Unnamed,forest,12060.87,48237.36,11.58,13.0,-160,182.90698364000465,16.9,-2.0,-0.2,-0.2000000000000028,5.01,3.989999999999995,-150.81020902036693,1,1.5500591833898698,0.9883040935672514,-150.81020902036693,2,1
FP01,BU03638705,BU0363FP01,Schipluidenbuurt,Schipluidenbuurt,Westlandgracht,Nieuw-West,Amsterdam,116487.38,1175,15,460,675,20,5,1.2,197.0,4.0,7.0,93.0,770.0,31.6,29.6,22.5,70.3,5.2,7.1,9.5,1.0,3.0,16.9,2.7,12.2,13.6,1.0,0.4,1.0,66.54,Unnamed,forest,1395.97,5564.04,4.78,4.0,1625,65,450,1020,75,20,1.2,288.0,4.0,6.0,94.0,782.5681143807711,45.1,38.9,34.0,67.6,6.7,13.0,14.6,1.0,1.0,8.7,1.1,8.4,15.2,1.0,0.4,1.1,140.17,Unnamed,forest,3537.91,1579.06,1.36,2.0,450,91.0,11.5,-2.700000000000003,1.5,5.9,-3.42,73.62999999999998,12.568114380771137,1,0.4619289340101523,0.5111111111111111,12.568114380771135,2,1
FQ09,BU03638800,BU0363FQ09,Riekerpolder,Riekerpolder,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,645631.45,65,10,5,45,10,0,1.4,782.882280793871,28.814983883891674,60.756648049228176,39.24335195077183,34.89081568042176,39.6,32.2,35.9,31.8,28.3,5.3,8.9,3.0,0.0,0.0,0.0,1.3,1.6,1.4,1.6,2.6,202.81,Unnamed,forest,615.81,24649.64,3.82,10.0,695,45,50,540,50,10,1.5,432.0,3.0,1.0,99.0,406.8502493982596,46.4,37.8,41.8,35.0,14.7,1.7,2.2,3.0,1.0,1.0,0.0,0.0,2.0,1.5,1.8,3.5,202.81,Unnamed,forest,615.81,38922.95,6.03,14.0,630,-350.882280793871,5.899999999999999,3.1999999999999997,-13.6,-3.6,2.2100000000000004,0.0,371.9594337178378,0,-0.4481929012853167,0.1643454038997214,371.95943371783784,1,0
FQ08,BU03638801,BU0363FQ08,Park Haagseweg,Park Haagseweg,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,121323.61,990,135,100,220,345,185,2.2,472.0,2.0,92.0,8.0,460.0,53.4,43.8,46.9,13.7,41.9,1.9,2.1,2.0,0.0,0.0,0.0,1.0,1.5,1.2,1.4,2.5,139.73,Unnamed,forest,1212.76,3243.01,2.67,4.0,985,135,80,210,325,230,2.2,622.0,1.0,92.0,8.0,440.0,46.4,37.8,41.8,14.3,44.4,2.0,2.5,2.0,1.0,0.8,0.0,0.0,2.0,1.6,1.4,3.6,139.73,Unnamed,forest,1212.76,3243.01,2.67,4.0,-5,150.0,-5.100000000000001,0.6000000000000014,2.5,0.1,0.0,0.0,-20.0,0,0.3177966101694915,-0.10874200426439236,-20.0,1,0
FQ10,BU03638802,BU0363FQ10,Nieuwe Meer,Nieuwe Meer,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,2273734.01,165,15,20,30,80,10,1.7,786.3097277065208,11.180853153120038,71.82585233457088,28.17414766542912,55.58919221071448,23.2,19.1,35.9,31.8,28.3,5.3,8.9,5.0,0.0,0.0,0.0,0.0,1.1,2.1,1.9,4.5,120.43,Unnamed,forest,965.99,588490.71,25.88,62.0,155,20,20,30,70,20,1.7,788.9418700757142,7.683218669484615,83.07295528633615,16.92704471366383,41.5951123990375,46.4,37.8,41.8,32.0,28.0,5.0,8.8,5.0,0.0,0.0,0.0,0.0,0.4,2.1,1.9,5.5,120.43,Unnamed,forest,965.99,601300.22,26.45,85.0,-10,2.6321423691933887,5.899999999999999,0.1999999999999993,-0.3000000000000007,-0.2999999999999998,0.5700000000000003,0.0,-13.994079811676984,0,0.0033474625538090753,0.1643454038997214,-13.994079811676983,0,0
FQ07,BU03638803,BU0363FQ07,Sloterweg e.o.,Sloterweg e.o.,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,862533.26,265,50,30,65,70,60,2.3,823.0,6.0,82.0,18.0,130.0,52.5,40.4,46.9,24.8,46.9,4.8,7.7,3.0,0.8,2.4,0.1,1.7,3.0,1.1,0.8,3.5,98.74,Unnamed,forest,483.4,159979.49,18.55,63.0,315,65,35,75,85,60,2.5,1232.0,16.0,79.0,21.0,178.83155501789653,46.4,37.8,41.8,21.6,45.6,8.2,8.2,3.0,1.0,1.9,0.8,1.2,2.2,1.3,0.8,4.6,98.74,Unnamed,forest,483.45,160914.88,18.66,75.0,50,409.0,-5.100000000000001,-3.1999999999999997,-1.2999999999999972,3.3999999999999995,0.1099999999999994,0.0,48.83155501789653,0,0.49696233292831105,-0.10874200426439236,48.831555017896534,1,0
FQ02,BU03638804,BU0363FQ02,Nieuw Sloten Noordwest,Nieuw-Sloten-Noordwest,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,373501.54,3110,505,385,765,1010,450,2.4,388.0,2.0,51.0,49.0,960.0,37.1,29.5,34.5,30.8,28.6,4.5,10.1,1.0,1.7,3.7,0.0,2.0,2.0,0.3,0.9,3.0,187.92,Unnamed,forest,282.6,22819.2,6.11,7.0,3035,470,365,755,880,570,2.3,522.0,2.0,51.0,49.0,910.0,46.4,34.4,41.8,32.6,28.7,6.2,12.1,1.0,1.2,1.7,0.0,0.4,2.6,0.4,1.1,4.1,187.92,Unnamed,forest,282.6,27450.03,7.35,11.0,-75,134.0,7.299999999999997,1.8000000000000007,0.0999999999999978,1.7000000000000002,1.239999999999999,0.0,-50.0,0,0.34536082474226804,0.21159420289855063,-50.0,1,0
FQ03,BU03638805,BU0363FQ03,Nieuw Sloten Noordoost,Nieuw-Sloten-Noordoost,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,480244.86,3165,440,330,805,960,635,2.2,402.0,2.0,36.0,64.0,940.0,36.3,29.8,33.1,35.9,24.2,5.6,9.1,1.0,1.0,3.0,0.1,0.9,1.4,0.4,1.0,2.4,170.11,Unnamed,forest,55.02,61086.97,12.72,9.0,3220,485,345,815,850,725,2.2,525.0,2.0,35.0,65.0,1070.0,42.1,34.2,41.8,36.2,23.3,4.8,9.0,1.0,1.0,2.8,0.1,0.7,1.1,0.6,1.2,3.5,170.11,Unnamed,forest,55.02,62009.29,12.91,10.0,55,123.0,8.699999999999996,0.3000000000000042,-0.8999999999999986,-0.7999999999999998,0.1899999999999995,0.0,130.0,0,0.30597014925373134,0.2628398791540784,130.0,2,0
FQ05,BU03638806,BU0363FQ05,Belgiëplein e.o.,Belgi�plein e.o.,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,82912.7,1085,80,85,300,305,310,1.7,334.0,4.0,44.0,55.0,380.0,34.4,30.6,30.3,50.7,13.4,8.4,19.6,2.0,2.0,4.0,0.0,2.0,2.3,0.5,0.4,2.9,55.94,Unnamed,forest,120.23,507.1,0.61,5.0,1155,95,125,300,270,365,1.7,405.0,3.0,42.0,57.0,510.0,46.4,37.8,41.8,51.6,14.5,7.9,19.1,2.0,2.0,4.0,0.0,1.0,3.3,0.5,0.7,3.9,61.71,Unnamed,forest,50.14,264.72,0.32,5.0,70,71.0,11.499999999999996,0.8999999999999986,1.0999999999999996,-0.5,-0.29,5.770000000000003,130.0,1,0.2125748502994012,0.3795379537953794,130.0,2,1
FQ04,BU03638807,BU0363FQ04,Nieuw Sloten Zuidwest,Nieuw-Sloten-Zuidwest,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,231670.25,2295,325,370,470,910,220,2.6,429.0,1.0,95.0,5.0,1030.0,42.8,34.8,41.0,15.4,44.4,2.1,2.6,2.0,1.7,3.4,0.0,1.8,2.0,0.8,0.5,3.4,297.62,Unnamed,forest,169.41,1337.76,0.58,1.0,2195,310,270,480,810,330,2.4,582.0,1.0,94.0,6.0,870.0,46.4,37.8,41.8,13.9,44.9,1.9,2.2,1.0,1.6,3.2,0.2,1.0,2.7,0.8,0.6,4.4,66.16,Unnamed,forest,95.9,3406.06,1.47,11.0,-100,153.0,0.7999999999999972,-1.5,0.5,-0.2000000000000001,0.89,-231.46,-160.0,0,0.35664335664335667,0.01951219512195115,-160.0,1,0
FQ06,BU03638808,BU0363FQ06,Nieuw Sloten Zuidoost,Nieuw-Sloten-Zuidoost,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,256142.66,2175,375,305,690,585,225,2.2,404.0,3.0,19.0,81.0,590.0,38.3,29.7,34.3,34.5,22.7,4.7,5.9,2.0,1.9,4.0,0.0,2.1,2.9,0.4,0.5,2.6,209.91,Unnamed,forest,109.61,5967.04,2.33,5.0,2170,420,240,680,580,250,2.3,501.0,2.0,20.0,80.0,700.0,46.4,37.8,41.8,32.4,25.1,4.7,6.3,2.0,2.0,4.0,0.0,1.1,3.7,0.4,0.7,3.6,151.49,Unnamed,forest,102.97,6070.01,2.37,6.0,-5,97.0,7.5,-2.1000000000000014,2.400000000000002,0.0,0.04,-58.41999999999999,110.0,0,0.2400990099009901,0.2186588921282799,110.0,1,0
FQ01,BU03638809,BU0363FQ01,Dorp Sloten,Dorp Sloten,Sloten/Nieuw-Sloten,Nieuw-West,Amsterdam,612140.85,710,90,90,130,275,135,2.1,412.0,9.0,75.0,25.0,260.0,45.9,37.6,40.8,30.5,31.4,4.4,6.6,2.0,0.0,1.3,1.0,2.2,4.9,0.8,1.1,4.1,147.38,Unnamed,forest,2167.38,31879.2,5.21,26.0,705,80,75,165,225,155,2.0,576.0,7.0,73.0,27.0,240.0,46.4,37.8,41.8,31.5,30.6,6.0,8.5,2.0,0.0,1.3,3.0,2.0,2.0,0.8,1.1,5.1,47.31,Unnamed,forest,36.56,103764.01,16.95,45.0,-5,164.0,1.0,1.0,-0.7999999999999972,1.5999999999999996,11.739999999999998,-100.07,-20.0,0,0.39805825242718446,0.02450980392156863,-20.0,1,0
FN01,BU03638900,BU0363FN01,Louis Chrispijnbuurt,Louis Chrispijnbuurt,Slotervaart-Zuid,Nieuw-West,Amsterdam,373517.26,3260,505,490,960,695,610,1.9,306.0,8.0,21.0,79.0,680.0,27.1,21.8,24.3,62.0,8.6,11.7,21.3,1.0,3.0,18.3,3.4,13.2,14.1,0.3,0.7,1.0,235.77,Unnamed,forest,45.52,9342.73,2.5,7.0,3310,490,545,890,660,720,1.9,390.0,11.0,20.0,79.0,870.0,32.0,25.8,30.6,60.0,9.2,9.3,20.5,1.0,4.9,15.8,2.0,7.2,19.3,0.4,0.8,2.1,228.88,Unnamed,forest,297.18,16056.0,4.3,34.0,50,84.0,6.300000000000001,-2.0,0.5999999999999996,-2.3999999999999986,1.7999999999999998,-6.890000000000015,190.0,1,0.27450980392156865,0.2592592592592593,190.0,2,1
FN02,BU03638901,BU0363FN02,Jacques Veltmanbuurt,Jacques Veltmanbuurt,Slotervaart-Zuid,Nieuw-West,Amsterdam,308572.68,3630,575,615,1370,630,440,1.8,277.0,3.0,22.0,78.0,1230.0,31.6,25.2,26.3,57.1,11.4,10.5,18.9,1.0,3.3,19.5,3.1,13.4,14.0,0.7,0.3,1.0,223.41,Unnamed,forest,7050.33,12909.23,4.18,5.0,3750,505,625,1550,655,415,1.8,350.0,4.0,20.0,80.0,1290.0,39.6,32.1,30.6,54.3,12.0,7.8,17.1,1.0,4.9,16.5,2.5,8.4,22.4,0.8,0.3,1.6,223.41,Unnamed,forest,7050.33,11981.28,3.88,5.0,120,73.0,4.300000000000001,-2.8000000000000043,0.5999999999999996,-2.7,-0.2999999999999998,0.0,60.0,1,0.26353790613718414,0.1634980988593156,60.0,0,0
FN04,BU03638902,BU0363FN04,Staalmanbuurt,Staalmanbuurt,Slotervaart-Zuid,Nieuw-West,Amsterdam,321147.58,3105,660,465,1015,625,345,2.3,375.0,8.0,16.0,84.0,680.0,31.3,23.2,27.7,52.3,16.0,14.7,25.8,1.0,1.4,8.9,2.1,7.7,6.8,0.3,1.0,1.6,215.09,Unnamed,wood,1714.4,10171.6,3.17,4.0,3340,690,445,1110,705,390,2.3,468.0,2.0,20.0,80.0,760.0,35.3,28.1,30.6,46.6,16.1,11.2,24.4,1.0,1.4,4.4,1.0,2.9,6.4,0.3,1.0,2.3,96.76,Staalmanpark,park,9429.12,20186.68,6.29,10.0,235,93.0,2.900000000000002,-5.699999999999996,0.1000000000000014,-3.5,3.12,-118.33,80.0,1,0.248,0.10469314079422391,80.0,0,0
FN03,BU03638903,BU0363FN03,Medisch Centrum Slotervaart,Medisch Centrum Slotervaart,Slotervaart-Zuid,Nieuw-West,Amsterdam,302046.14,820,45,360,295,50,60,1.2,282.0,2.0,0.0,100.0,239.5076830211875,17.6,15.8,13.6,91.2,0.3,28.7,33.9,2.0,0.0,3.1,0.7,4.3,4.7,0.7,1.2,1.8,184.35,Unnamed,forest,1606.92,9500.76,3.15,7.0,870,40,395,310,60,65,1.1,349.0,5.0,0.0,100.0,411.4474506989963,35.3,28.1,30.6,93.1,0.7,20.8,31.2,1.0,0.7,0.8,0.0,1.0,5.1,0.7,1.5,2.9,200.81,Unnamed,forest,947.69,7986.23,2.64,6.0,50,67.0,17.0,1.8999999999999917,0.3999999999999999,-7.899999999999999,-0.5099999999999998,16.460000000000008,171.93976767780882,1,0.2375886524822695,1.25,171.93976767780882,2,1
KQ04,BU03639000,BU0363KQ04,Gelderlandpleinbuurt,Gelderlandpleinbuurt,Buitenveldert-West,Zuid,Amsterdam,464207.7,4610,490,480,1685,835,1115,1.7,418.0,6.0,33.0,66.0,1820.0,45.8,38.4,35.6,44.9,20.0,6.7,13.5,1.0,6.2,21.1,1.0,18.4,22.5,0.5,1.0,1.4,286.07,Unnamed,forest,1543.04,6764.48,1.46,8.0,4810,520,580,1760,880,1070,1.6,477.0,5.0,35.0,65.0,2180.0,54.1,45.9,45.6,45.0,18.9,6.1,13.9,1.0,5.5,23.4,1.4,9.6,18.0,0.5,1.0,1.6,216.74,Unnamed,forest,3986.38,18991.05,4.09,13.0,200,59.0,10.0,0.1000000000000014,-1.1000000000000014,-0.6000000000000005,2.63,-69.32999999999998,360.0,0,0.14114832535885166,0.28089887640449435,360.0,1,0
KQ06,BU03639002,BU0363KQ06,Buitenveldert Midden Zuid,Buitenveldert-Zuid-Midden,Buitenveldert-West,Zuid,Amsterdam,543504.85,3805,570,475,1490,760,515,1.8,424.0,9.0,46.0,54.0,1610.0,43.7,34.6,34.7,41.0,19.6,6.3,10.7,1.0,3.1,20.1,0.5,6.4,15.6,0.3,0.3,2.1,54.02,Unnamed,forest,316.96,38144.92,7.02,35.0,3970,580,550,1545,815,480,1.8,494.0,8.0,45.0,55.0,1340.0,53.1,42.7,47.4,39.8,19.4,5.8,10.7,1.0,3.9,18.2,0.4,3.9,15.6,0.5,0.3,2.2,54.02,Unnamed,forest,316.96,101343.22,18.65,53.0,165,70.0,12.699999999999996,-1.2000000000000028,-0.2000000000000028,-0.5,11.63,0.0,-270.0,0,0.1650943396226415,0.36599423631123906,-270.0,1,0
KQ05,BU03639003,BU0363KQ05,Buitenveldert Zuidwest,Buitenveldert-Zuidwest,Buitenveldert-West,Zuid,Amsterdam,749454.07,4105,545,340,1115,930,1175,1.7,472.0,7.0,38.0,62.0,1760.0,48.5,39.0,37.0,50.7,22.1,8.3,18.5,1.0,1.9,9.8,2.4,3.3,9.3,0.8,0.5,2.5,143.17,Unnamed,park,1091.04,55728.76,7.44,25.0,4505,615,385,1325,985,1200,1.7,553.0,6.0,35.0,65.0,1840.0,56.3,46.0,47.4,49.9,22.4,7.1,18.3,1.0,2.7,10.0,1.8,2.4,9.8,1.0,0.5,2.5,178.06,Unnamed,forest,445.84,119380.75,15.93,40.0,400,81.0,10.4,-0.8000000000000043,0.2999999999999971,-1.200000000000001,8.489999999999998,34.890000000000015,80.0,0,0.1716101694915254,0.28108108108108104,80.0,0,0
KQ01,BU03639004,BU0363KQ01,Amsterdamse Bos,Amsterdamse Bos,Buitenveldert-West,Zuid,Amsterdam,1317156.7,70,5,10,15,20,20,2.0,612.0,57.0,52.0,48.0,48.398434321939874,47.2,38.4,38.1,45.0,21.6,6.9,14.0,4.0,0.0,0.1,0.0,0.1,0.5,1.9,1.9,3.2,47.41,Unnamed,forest,4722.77,953568.4,72.4,95.0,65,10,5,20,15,20,1.8,710.9592951229764,55.0,45.0,55.0,37.894353651070944,56.0,46.1,47.4,44.5,21.0,6.3,14.2,4.0,0.0,0.0,0.0,0.0,0.4,2.4,2.4,3.3,47.41,Unnamed,forest,4722.77,961306.52,72.98,109.0,-5,98.9592951229764,9.299999999999995,-0.5,-0.6000000000000014,-0.6000000000000005,0.5799999999999983,0.0,-10.50408067086893,0,0.1616981946453863,0.2440944881889763,-10.50408067086893,0,0
